VendorCode,Name,NmID,SubjectName,BrandName,SizeName,ChrtID,OfficeName,17.07.2026,18.07.2026,19.07.2026,20.07.2026,21.07.2026,22.07.2026,23.07.2026,24.07.2026,25.07.2026,26.07.2026
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Невинномысск,3,3,3,3,3,3,3,3,3,3
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Новосемейкино,6,6,6,5,5,5,5,5,5,5
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Рязань (Тюшевское),2,3,4,4,4,4,4,4,4,4
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,СК Ереван,1,1,1,1,1,1,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Склад СПБ Шушары Московское,3,3,3,3,3,3,3,3,3,3
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Тула,1,2,2,2,2,2,2,2,2,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Уфа,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Электросталь,5,0,0,0,6,6,6,6,6,6
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,33,583852014,Воронеж WB,1,1,2,2,1,1,1,1,2,2
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,33,583852014,Екатеринбург - Перспективная 14,0,0,0,1,1,1,1,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,33,583852014,Коледино,1,1,2,2,1,1,0,0,0,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,33,583852014,Котовск,2,0,0,0,0,0,1,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,33,583852014,Краснодар,2,2,1,1,1,1,1,1,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,33,583852014,Новосемейкино,3,3,3,3,3,3,3,2,1,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,33,583852014,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,33,583852014,Рязань (Тюшевское),0,0,0,0,0,0,0,1,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,33,583852014,Склад СПБ Шушары Московское,1,1,1,1,1,1,1,1,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,34,583852015,Владимир WB,0,0,1,0,0,0,0,2,2,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,34,583852015,Волгоград,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,34,583852015,Екатеринбург - Перспективная 14,0,0,0,1,0,0,1,1,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,34,583852015,Казань,0,0,0,0,0,0,0,1,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,34,583852015,Краснодар,1,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,34,583852015,Невинномысск,1,0,0,0,0,1,1,1,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,34,583852015,Новосемейкино,0,0,0,0,0,0,1,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,34,583852015,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,34,583852015,Рязань (Тюшевское),0,0,0,0,0,0,0,1,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,34,583852015,Тула,0,0,0,0,1,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Белая дача,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Владимир WB,3,2,2,2,2,2,3,3,4,4
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Волгоград,2,2,2,2,2,2,2,2,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Екатеринбург - Перспективная 14,1,1,1,1,1,1,2,2,2,2
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Казань,1,1,1,1,1,1,1,1,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Краснодар,2,2,2,2,2,2,2,2,2,2
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Невинномысск,3,3,3,3,3,3,3,3,3,3
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Новосемейкино,3,3,3,3,3,3,3,3,3,3
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Пенза WB,1,1,1,1,1,1,1,1,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Рязань (Тюшевское),2,2,2,1,1,1,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,СК Ереван,1,1,1,1,1,1,1,1,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Склад СПБ Шушары Московское,2,2,2,2,2,2,2,2,2,2
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,36,583852016,Электросталь,2,0,0,0,2,2,2,2,2,2
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,29,583852017,Воронеж WB,1,1,1,1,1,1,1,1,1,1
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,29,583852017,Краснодар,1,1,1,1,1,1,1,1,1,1
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,29,583852017,Рязань (Тюшевское),1,1,1,1,1,1,1,1,1,1
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,32,583852020,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,33,583852021,Воронеж WB,1,1,1,1,1,1,1,1,1,1
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,33,583852021,Казань,1,1,1,1,1,1,1,1,1,1
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,33,583852021,Сарапул WB,1,1,1,1,1,1,1,1,1,1
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,34,583852022,Екатеринбург - Перспективная 14,0,0,0,0,1,1,1,1,1,1
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,34,583852022,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,34,583852022,Рязань (Тюшевское),1,1,1,1,1,1,1,1,1,1
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,36,583852023,Екатеринбург - Перспективная 14,0,0,0,0,1,1,1,1,1,1
i8-80442,Джинсы бананы,405580952,Джинсы,I8-DENIM,36,583852023,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,29,583852024,Котовск,1,0,0,0,0,0,0,0,0,0
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,29,583852024,Пенза WB,1,1,1,1,1,1,1,1,1,1
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,30,583852025,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,30,583852025,Невинномысск,1,1,1,1,1,1,1,1,1,1
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,30,583852025,Склад СПБ Шушары Московское,1,1,1,1,1,1,1,1,1,1
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,30,583852025,Тула,1,1,1,1,1,1,1,1,1,1
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,31,583852026,Невинномысск,1,1,1,1,1,1,1,1,1,1
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,31,583852026,Рязань (Тюшевское),1,1,1,1,1,1,1,1,1,1
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,31,583852026,Электросталь,1,0,0,0,1,1,1,1,1,1
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,32,583852027,Краснодар,1,1,1,1,1,1,1,1,1,1
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,33,583852028,Владивосток WB,1,1,1,1,1,1,1,1,1,1
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,36,583852030,Екатеринбург - Перспективная 14,1,1,1,1,0,0,0,0,0,0
i8-80452,Джинсы широкие багги,405580953,Джинсы,I8-DENIM,36,583852030,Котовск,1,0,0,0,0,0,0,0,0,0
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,30,583852039,Невинномысск,0,0,0,0,0,0,0,0,0,0
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,30,583852039,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,31,583852040,Владимир WB,1,1,1,1,1,0,0,0,0,0
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,31,583852040,Волгоград,1,1,1,1,1,1,1,1,1,1
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,31,583852040,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,31,583852040,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,32,583852041,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,32,583852041,Коледино,6,6,6,6,6,6,6,6,6,6
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,32,583852041,Невинномысск,1,1,1,1,1,1,1,1,1,1
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,33,583852042,Коледино,1,1,1,1,1,1,1,1,1,1
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,34,583852043,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,34,583852043,Коледино,1,1,1,1,1,1,1,1,1,1
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,34,583852043,Тула,1,1,1,1,1,1,0,0,0,1
i8-80455,Джинсы широкие багги,405580955,Джинсы,I8-DENIM,36,583852044,Коледино,1,1,1,1,1,1,1,1,0,0
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,29,583852045,Владимир WB,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,29,583852045,Краснодар,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,29,583852045,Новосемейкино,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,30,583852046,Владимир WB,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,30,583852046,Коледино,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,30,583852046,Краснодар,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,30,583852046,Новосемейкино,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,31,583852047,Волгоград,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,31,583852047,Краснодар,2,2,2,2,2,2,2,2,2,2
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,31,583852047,Электросталь,1,0,0,0,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,32,583852048,Волгоград,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,32,583852048,Екатеринбург - Перспективная 14,4,4,4,4,4,4,4,4,4,4
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,32,583852048,Коледино,5,5,5,5,5,5,5,5,5,5
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,32,583852048,Краснодар,3,3,3,3,3,3,3,3,3,3
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,32,583852048,Тула,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,33,583852049,Рязань (Тюшевское),1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,34,583852050,Краснодар,3,3,3,3,3,3,3,3,3,3
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,34,583852050,Сарапул WB,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,34,583852050,Склад СПБ Шушары Московское,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,36,583852051,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,36,583852051,Коледино,2,2,2,2,2,2,2,2,2,2
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,36,583852051,Котовск,1,0,0,0,0,0,0,0,0,0
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,36,583852051,Склад СПБ Шушары Московское,1,1,1,1,1,1,1,1,1,1
i8-80433,Джинсы бананы,405580956,Джинсы,I8-DENIM,36,583852051,Электросталь,1,0,0,0,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,29,583857528,Екатеринбург - Перспективная 14,0,0,0,0,0,0,0,0,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,29,583857528,Тула,0,0,0,0,0,0,0,0,0,0
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,30,583857529,Коледино,2,2,2,2,2,2,2,2,2,2
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,30,583857529,Невинномысск,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,30,583857529,Склад СПБ Шушары Московское,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,30,583857529,Электросталь,0,0,0,0,0,0,0,0,0,0
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,31,583857530,Коледино,1,1,1,1,1,1,1,1,1,0
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,31,583857530,Невинномысск,0,0,0,0,0,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,31,583857530,Электросталь,1,0,0,0,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,32,583857531,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,32,583857531,Коледино,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,32,583857531,Краснодар,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,32,583857531,Пенза WB,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,32,583857531,Тула,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,32,583857531,Электросталь,1,0,0,0,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,33,583857532,Волгоград,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,33,583857532,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,33,583857532,Новосемейкино,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,33,583857532,Электросталь,2,0,0,0,2,2,2,2,2,2
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,34,583857533,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,34,583857533,Котовск,1,0,0,0,0,0,0,0,0,0
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,34,583857533,Краснодар,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,34,583857533,Новосемейкино,1,1,1,1,1,1,1,1,1,1
i8-EG1001-GR,Джинсы широкие багги,405585729,Джинсы,I8-DENIM,34,583857533,Сарапул WB,1,1,1,1,1,1,1,1,1,1
i8-NS001,Джинсы багги широкие прямые y2k,532183396,Джинсы,I8-DENIM,25,733053543,Астана Карагандинское шоссе,1,1,1,1,1,1,1,1,1,1
i8-NS001,Джинсы багги широкие прямые y2k,532183396,Джинсы,I8-DENIM,25,733053543,Владивосток WB,1,1,1,1,1,1,1,1,1,1
i8-NS001,Джинсы багги широкие прямые y2k,532183396,Джинсы,I8-DENIM,25,733053543,Екатеринбург - Перспективная 14,1,1,1,1,0,0,0,0,0,0
